OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-HI,USGS Hawaii Water Science Center,USGS-205651156401001,"6-5640-01 Honokowai Shaft, Maui, HI",Well,,20020000,,,,,20.9409553,-156.663561,24000,1,seconds,Interpolated from MAP.,NAD83,300,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",,1952,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205655156412501,"6-5641.01 Lahaina Sewage Treatment Plant, Maui, HI",Facility: Waste injection well,,20020000,,,,,20.9443278,-156.6872917,24000,1,seconds,Interpolated from Digital MAP.,NAD83,23,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,1979,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205656156311601,"6-5731-02 Kanoa 1, Maui, HI",Well,,20020000,,,,,20.9488889,-156.521111,24000,3,seconds,Interpolated from Digital MAP.,NAD83,307.76,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",Unconfined single aquifer,1999,359,ft,359,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205656156314501,"6-5631-10 Equestrian 3, Maui, HI",Well,,20020000,,,,,20.9488889,-156.5291667,24000,Unknown,Unknown,Reported.,NAD83,1007.81,feet,1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",,,1054,ft,1054,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205657156410601,"6-5641-02 Honokowai Shaft (S2), Maui, HI",Well,,20020000,,,,,20.9458333,-156.6822222,24000,1,seconds,Reported.,NAD83,80,feet,40,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,1921,65,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205659156392801,"6-5739-03 Mahinahina Deep Monitor Well, Maui, HI",Well,,20020000,,,,,20.9496111,-156.6576389,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,664,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",,2001,1268,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205701156312301,"6-5731-06 Equestrian 1, Maui, HI",Well,,20020000,,,,,20.9502778,-156.5230556,24000,Unknown,Unknown,Reported.,NAD83,612,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",,,665,ft,665,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205701156413901,6-5741.18A-E,Well,,20020000,,,,,20.9470681,-156.691339,24000,5,seconds,Interpolated from MAP.,NAD83,12.00,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19730101,96,ft,96,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205702156311801,"6-5731-07 Equestrian 2, Maui, HI",Well,,20020000,,,,,20.9505556,-156.5216667,24000,Unknown,Unknown,Reported.,NAD83,573,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",,,655,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412701,"Lahaina algae sample 01, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9508889,-156.6908333,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412702,"Lahaina algae sample 02, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9500833,-156.6911389,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412704,"Lahaina algae sample 04, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9486389,-156.6920556,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412706,"Lahaina algae sample 06, Maui, HI",Ocean: Coastal,,20020000,,,,,20.94725,-156.6923889,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412708,"Lahaina algae sample 08, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9463889,-156.6923889,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412710,"Lahaina algae sample 10, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9451667,-156.6925278,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412712,"Lahaina algae sample 12, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9441111,-156.6924444,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412714,"Lahaina algae sample 14, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9432778,-156.6924167,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412716,"Lahaina algae sample 16, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9423056,-156.6924722,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412718,"Lahaina algae sample 18, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9411389,-156.6925556,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412719,"Lahaina algae sample 19, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9407222,-156.6925833,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412720,"Lahaina algae sample 20, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9403056,-156.6926667,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412721,"Lahaina algae sample 21, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9398056,-156.6927778,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412722,"Lahaina algae sample 22, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9392778,-156.692861,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412723,"Lahaina algae sample 23, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9387778,-156.6928333,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412724,"Lahaina algae sample 24, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9384167,-156.692861,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412726,"Lahaina algae sample 26, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9362778,-156.6927778,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412727,"Lahaina algae sample 27, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9351667,-156.69275,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205703156412728,"Lahaina algae sample 26B, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9356944,-156.6927778,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205705156312401,"6-5731-05 Kanoa TH, Maui, HI",Well,,20020000,,,,,20.9488889,-156.52,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,309,feet,0.5,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",Unconfined single aquifer,1987,358,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205705156385501,"6-5739-04 Kaanapali P-5A, Maui, HI",Well,,20020000,,,,,20.9513889,-156.648611,24000,Unknown,Unknown,Reported.,NAD83,918,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",,,952,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205705156390401,"6-5739-01 Kaanapali P-4, Maui, HI",Well,,20020000,,,,,20.94925,-156.6503333,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,867.12,feet,.1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",,1981,922,ft,922,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205705156413801,6-5741.09,Well,,20020000,,,,,20.9481792,-156.6910613,24000,5,seconds,Interpolated from MAP.,NAD83,8.00,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19720619,270,ft,270,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205708156340101,"Middle F Kahakuloa Str at alt 1200ft, Maui, HI",Stream,,20020000,,,,,20.9523333,-156.5668889,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205708156380801,"Kahana Stream at 1,170 ft, Maui, HI",Stream,,20020000,,,,,20.9521667,-156.635611,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1170,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205709156381501,"Kahana Stream at 1,060 ft, Maui, HI",Stream,,20020000,,,,,20.9525,-156.6375,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1060,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205711156312901,"6-5731-03 Kupaa 1, Maui, HI",Well,,20020000,,,,,20.9530556,-156.5247222,24000,3,seconds,Interpolated from Digital MAP.,NAD83,638.77,feet,.01,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",Unconfined single aquifer,1999,687,ft,687,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205712156332401,"Kahakuloa Climate Gage, Maui, HI",Atmosphere,,20020000,,,,,20.9533333,-156.5566667,24000,3,seconds,Interpolated from Digital MAP.,NAD83,2460,feet,40,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205712156412601,6-5741.04,Well,,20020000,,,,,20.9501232,-156.6877278,24000,1,seconds,Interpolated from MAP.,NAD83,12.00,feet,7,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205712156413401,6-5741.24A,Well,,20020000,,,,,20.9501234,-156.68995,24000,5,seconds,Interpolated from MAP.,NAD83,5.00,feet,3,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19750101,,,110,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205712156413402,6-5741.24B,Well,,20020000,,,,,20.9501234,-156.68995,24000,5,seconds,Interpolated from MAP.,NAD83,5.00,feet,3,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19750101,,,116,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205712156413403,6-5741.24C,Well,,20020000,,,,,20.9501234,-156.68995,24000,5,seconds,Interpolated from MAP.,NAD83,5.00,feet,3,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19750101,,,110,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205716156413101,6-5741.20,Well,,20020000,,,,,20.9512344,-156.6891168,24000,5,seconds,Interpolated from MAP.,NAD83,7.00,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205717156323101,"Makamakaole Stream at 940 ft, Maui, HI",Stream,,20020000,,,,,20.9547528,-156.5419333,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,940,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205717156323201,"Makamakaole Str rt bank inflow at 940 ft, Maui, HI",Stream,,20020000,,,,,20.9546389,-156.5422028,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,940,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205719156412401,6-5741.01,Well,,20020000,,,,,20.9520675,-156.6871723,24000,1,seconds,Interpolated from MAP.,NAD83,20.00,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205725156390201,"6-5738-01 Kaanapali P-5, Maui, HI",Well,,20020000,,,,,20.9536111,-156.6469444,24000,1,seconds,Reported.,NAD83,934.11,feet,.1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",,1982,985,ft,985,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205725156412401,6-5741.21,Well,,20020000,,,,,20.9537341,-156.6871723,24000,1,seconds,Interpolated from MAP.,NAD83,5.00,feet,3,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205726156335501,"Middle F Kahakuloa Str at alt 1040ft, Maui, HI",Stream,,20020000,,,,,20.9570833,-156.5652778,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205726156404001,"Mahinahina Str .53 US mouth, Maui, HI",Stream,,20020000,,,,,20.9573056,-156.6777222,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205727156411501,6-5741.19,Well,,20020000,,,,,20.9542893,-156.6846722,24000,1,seconds,Interpolated from MAP.,NAD83,30.00,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205728156312301,"6-5731-09 Kahakuloa, Maui, HI",Well,,20020000,,,,,20.9577778,-156.5229444,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,363,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,391,ft,391,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205729156320601,"Makamakaole Stream above Kahekili Hwy., Maui, HI",Stream,,20020000,,,,,20.9579972,-156.5349972,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205729156411601,6-5741.22,Well,,20020000,,,,,20.9548449,-156.68495,24000,1,seconds,Interpolated from MAP.,NAD83,20.00,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19780901,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205731156412101,6-5741.02A-B,Well,,20020000,,,,,20.9554006,-156.6863389,24000,1,seconds,Interpolated from MAP.,NAD83,10.00,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205732156320001,"Makamakaole Stream at 670 ft, Maui, HI",Stream,,20020000,,,,,20.9588583,-156.5332778,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,670,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205733156412001,6-5741.03,Well,,20020000,,,,,20.9559561,-156.686061,24000,1,seconds,Interpolated from MAP.,NAD83,10.00,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19710101,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205733156412101,6-5741.13,Well,,20020000,,,,,20.9559561,-156.6863389,24000,1,seconds,Interpolated from MAP.,NAD83,5.00,feet,3,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205734156313101,6-5731-01 W399,Well,,20020000,,,,,20.9562307,-156.5224547,24000,5,seconds,Interpolated from MAP.,NAD83,475.00,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19670101,530,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205734156412101,6-5741.14,Well,,20020000,,,,,20.9562339,-156.6863389,24000,1,seconds,Interpolated from MAP.,NAD83,5.00,feet,3,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205735156393001,"6-5739-02 Kaanapali P-6, Maui, HI",Well,,20020000,,,,,20.9563611,-156.6477222,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,941.54,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",,19820621,992,ft,992,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205735156411601,6-5741.08,Well,,20020000,,,,,20.9565115,-156.68495,24000,5,seconds,Interpolated from MAP.,NAD83,30.00,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205736156411901,6-5741.06A-B,Well,,20020000,,,,,20.9567893,-156.6857834,24000,1,seconds,Interpolated from MAP.,NAD83,5.00,feet,3,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19690101,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205737156411801,6-5741.16A-B,Well,,20020000,,,,,20.9570671,-156.6855056,24000,1,seconds,Interpolated from MAP.,NAD83,5.00,feet,3,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19730101,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205738156411801,6-5741.17A-B,Well,,20020000,,,,,20.9573448,-156.6855056,24000,1,seconds,Interpolated from MAP.,NAD83,8.00,feet,4,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19730101,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205739156410201,"6-5741-01 Honokowai, Maui, HI",Well,,20020000,,,,,20.9608333,-156.6838889,24000,Unknown,Unknown,Reported.,NAD83,14,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,60,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205740156385601,"Kahana Str at Honokohau siphon, Maui, HI",Stream,,20020000,,,,,20.961,-156.6489722,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,680,feet,0.1,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205740156411301,6-5741.25A-B,Well,,20020000,,,,,20.9579002,-156.6841166,24000,5,seconds,Interpolated from MAP.,NAD83,30.00,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205740156411801,6-5741.10A-B,Well,,20020000,,,,,20.9579004,-156.6855056,24000,1,seconds,Interpolated from MAP.,NAD83,8.00,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205746156411301,6-5741.05A-C,Well,,20020000,,,,,20.9595668,-156.6841166,24000,1,seconds,Interpolated from MAP.,NAD83,12.00,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19690101,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205747156314101,"Makamakaole Stream near alt. 80 ft, Maui, HI",Stream,,20020000,,,,,20.963,-156.5279972,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205748156411501,6-5741.12,Well,,20020000,,,,,20.9601224,-156.6846722,24000,1,seconds,Interpolated from MAP.,NAD83,5.00,feet,3,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205750156411301,6-5741.26,Well,,20020000,,,,,20.9606778,-156.6841166,24000,1,seconds,Interpolated from MAP.,NAD83,10.00,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205751156313401,"Makamakaole Stream near mouth, Maui, HI",Stream,,20020000,,,,,20.9640639,-156.526025,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,10,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205751156352001,6-5735-02 TU22,Well,,20020000,,,,,20.9609534,-156.5860634,24000,5,seconds,Interpolated from MAP.,NAD83,900.00,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205751156352401,"Honokohau Ditch .38 mi DS intake, Maui, HI",Stream: Ditch,,20020000,,,,,20.9642778,-156.5899167,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
